# time [indices] average
# -1.0 58677.0 -0.03 -0.04 -0.1 0.02 0.07 0.03 0.01 0.08 0.09 0.0 0.01 -0.05 0.07 -0.09 0.0 0.0 -0.07 -0.0 -0.11 -0.18 -0.35 -0.66 -0.81 -0.71 -0.14 -0.17 2173.1062962962965
41.0 0.0 -0.1 -0.1 -0.14 -0.04 0.01 0.02 -0.0 0.09 0.01 -0.1 -0.06 -0.11 -0.01 -0.02 0.01 -0.02 -0.04 -0.04 -0.13 -0.14 -0.39 -0.28 -0.27 -0.32 -0.14 -0.13 -0.09037037037037038
42.0 -0.16 -0.05 -0.17 -0.02 -0.01 0.0 0.0 0.0 0.01 -0.02 -0.05 -0.01 -0.08 -0.03 -0.14 0.01 0.01 -0.01 -0.01 -0.04 -0.07 -0.66 -0.57 -0.76 -0.67 -0.02 -0.13 -0.13518518518518519
43.0 -0.04 -0.02 -0.02 -0.05 -0.02 0.04 0.0 -0.0 0.01 -0.03 0.01 -0.01 -0.04 0.01 -0.06 0.0 -0.05 -0.05 -0.11 -0.05 -0.05 -0.26 -0.11 -0.22 -0.24 -0.04 -0.01 -0.052222222222222225
44.0 -0.03 0.11 0.1 0.05 0.08 0.05 0.01 0.0 0.04 -0.01 0.06 -0.01 0.01 0.12 0.01 -0.04 -0.05 -0.06 -0.11 -0.09 -0.03 -0.2 -0.13 -0.09 -0.09 -0.04 -0.11 -0.016666666666666666
45.0 -0.03 -0.02 -0.03 -0.09 -0.06 -0.03 0.01 0.0 0.07 -0.0 0.08 0.01 -0.04 0.05 -0.05 -0.0 0.04 -0.0 -0.13 -0.04 -0.03 -0.17 0.04 -0.1 -0.07 -0.01 -0.1 -0.02592592592592593
46.0 -0.12 0.08 0.05 0.01 0.08 0.07 0.02 0.0 0.06 0.0 0.03 -0.0 -0.01 -0.01 -0.09 -0.02 -0.02 0.0 -0.03 -0.05 -0.1 -0.09 -0.07 -0.05 -0.14 -0.01 0.0 -0.015185185185185187
47.0 -0.0 0.07 0.06 -0.06 -0.03 -0.01 0.0 0.0 0.06 -0.0 0.1 0.01 -0.02 0.06 0.02 -0.01 -0.04 -0.16 -0.02 -0.01 -0.11 -0.14 0.02 -0.25 -0.05 -0.05 -0.21 -0.02851851851851852
48.0 -0.14 0.02 0.0 -0.01 0.0 0.01 0.01 0.0 0.09 0.01 0.03 -0.01 -0.01 0.02 -0.07 -0.01 -0.03 -0.02 -0.17 -0.02 -0.03 -0.48 -0.06 -0.16 -0.14 -0.04 -0.08 -0.04777777777777778
49.0 -0.16 0.07 0.01 0.0 0.05 0.1 0.02 0.0 0.1 0.04 0.07 0.0 -0.04 0.05 -0.03 0.0 -0.01 -0.01 -0.16 -0.02 -0.07 -0.19 -0.03 -0.2 -0.12 -0.02 -0.12 -0.024814814814814814
50.0 -0.08 0.03 -0.02 0.0 0.01 0.0 0.02 0.01 0.05 0.01 0.06 0.01 -0.0 -0.04 -0.07 -0.13 -0.14 -0.05 -0.04 -0.16 -0.21 -0.53 -0.62 -0.74 -0.64 -0.57 -0.61 -0.16481481481481483
51.0 -0.12 -0.03 -0.04 0.0 -0.0 0.0 0.0 0.0 0.02 0.01 0.03 -0.0 0.0 0.03 -0.04 -0.06 -0.08 -0.07 -0.17 -0.03 -0.03 -0.21 0.02 -0.1 -0.08 0.03 -0.15 -0.03962962962962963
52.0 -0.1 -0.04 -0.02 -0.06 -0.05 -0.03 0.02 0.0 0.03 0.03 0.02 -0.01 -0.03 0.03 -0.05 -0.04 0.02 -0.05 -0.05 -0.04 -0.03 -0.11 -0.06 -0.05 -0.05 -0.02 -0.08 -0.030370370370370374
53.0 -0.06 0.04 -0.03 -0.02 0.0 -0.0 0.05 0.02 0.04 -0.02 0.05 -0.03 -0.02 0.0 -0.01 -0.01 0.01 -0.06 0.01 -0.01 -0.01 -0.04 -0.04 -0.03 -0.03 0.01 -0.03 -0.008148148148148147
54.0 -0.03 -0.0 -0.0 0.0 0.01 0.0 0.02 0.0 0.02 0.01 0.05 0.05 0.01 -0.0 0.0 -0.03 0.02 -0.03 -0.02 -0.07 -0.09 -0.33 -0.19 -0.06 -0.2 -0.05 -0.09 -0.03703703703703704
55.0 -0.06 0.06 0.02 0.05 0.06 0.05 0.0 0.0 0.03 -0.02 0.01 0.0 -0.03 -0.03 -0.02 -0.04 -0.1 -0.2 -0.08 -0.22 -0.29 -0.46 -0.22 -0.24 -0.36 -0.07 -0.12 -0.08444444444444443
56.0 -0.12 0.14 0.12 -0.06 0.02 0.01 0.04 0.01 0.07 0.01 -0.02 -0.05 -0.13 0.01 -0.03 0.01 -0.04 -0.05 -0.12 -0.04 -0.03 -0.2 -0.01 -0.08 -0.05 -0.07 -0.27 -0.03444444444444445
57.0 -0.14 0.0 -0.07 -0.01 -0.01 -0.0 0.0 0.0 0.03 -0.01 0.03 -0.01 -0.04 0.06 -0.0 -0.01 -0.06 -0.22 -0.11 -0.09 -0.01 -0.17 0.02 -0.07 -0.32 -0.1 -0.25 -0.05777777777777778
58.0 -0.19 0.14 0.09 0.03 0.1 0.11 0.02 0.02 0.11 -0.03 0.03 -0.0 -0.02 -0.06 -0.13 -0.11 -0.1 -0.08 -0.12 -0.23 -0.76 -1.05 -1.06 -1.38 -1.24 -0.37 -0.52 -0.2518518518518519
59.0 -0.23 0.07 -0.02 -0.04 0.08 0.08 0.03 -0.0 0.15 0.07 -0.04 -0.08 -0.11 0.05 0.02 0.01 -0.0 -0.06 -0.03 -0.04 -0.04 -0.09 -0.01 -0.01 -0.02 -0.07 -0.07 -0.014814814814814815
60.0 -0.08 0.05 0.03 0.01 0.0 0.01 0.02 0.01 0.07 -0.06 0.06 -0.0 -0.06 0.03 -0.03 0.01 0.01 -0.0 -0.11 -0.01 -0.04 -0.45 -0.12 -0.36 -0.23 -0.03 -0.28 -0.05740740740740741
61.0 -0.07 0.03 -0.04 -0.03 -0.07 0.04 0.02 0.0 0.05 -0.01 0.08 0.01 -0.1 0.07 -0.18 0.01 0.04 0.02 -0.05 -0.01 -0.05 -0.17 0.04 -0.11 -0.06 -0.0 -0.15 -0.025555555555555557
62.0 -0.04 -0.13 -0.14 -0.05 -0.03 0.0 -0.0 0.0 0.0 -0.07 0.0 -0.01 -0.11 -0.03 -0.0 -0.12 -0.03 -0.19 -0.03 -0.07 -0.11 -0.62 -0.18 -0.42 -0.28 -0.09 -0.21 -0.10962962962962963
63.0 -0.15 0.04 0.03 0.02 0.02 0.01 0.04 0.01 0.07 0.03 -0.02 0.0 -0.03 0.06 -0.15 0.02 -0.04 -0.03 -0.14 -0.07 -0.46 -0.25 -0.09 -0.2 -0.25 -0.1 -0.11 -0.06444444444444446
64.0 -0.06 0.06 0.35 -0.02 -0.01 -0.0 0.01 0.0 0.08 0.0 0.11 0.01 -0.06 0.02 -0.11 -0.02 -0.02 -0.03 -0.16 0.01 -0.01 -0.19 0.04 -0.11 -0.03 -0.02 -0.27 -0.015925925925925927
65.0 -0.5 -0.03 -0.04 -0.03 -0.01 0.01 0.02 0.0 0.05 0.05 0.05 -0.01 -0.1 0.11 -0.05 0.02 0.05 0.02 -0.06 -0.01 -0.08 -0.11 0.05 -0.03 -0.02 -0.01 -0.05 -0.026296296296296293
66.0 -0.06 -0.05 -0.03 -0.11 -0.04 -0.01 -0.0 -0.0 0.03 0.01 0.04 0.01 -0.01 -0.01 -0.14 -0.08 -0.09 -0.24 0.04 -0.07 -0.04 -0.12 -0.05 -0.06 -0.04 -0.04 -0.07 -0.045555555555555564
67.0 -0.08 0.07 -0.05 0.03 -0.01 0.01 0.03 0.0 0.06 0.02 -0.05 -0.05 -0.1 -0.05 -0.17 -0.04 -0.03 -0.08 -0.06 -0.18 -0.17 -1.14 -0.64 -0.84 -0.66 -0.84 -1.21 -0.23074074074074072
68.0 -0.16 -0.03 -0.05 -0.05 -0.02 -0.03 -0.01 0.0 -0.01 -0.03 -0.0 -0.02 0.0 -0.06 -0.07 -0.14 -0.11 -0.01 -0.1 -0.1 -0.09 -0.16 -0.05 -0.1 -0.1 -0.07 -0.1 -0.061851851851851866
69.0 -0.06 -0.0 -0.09 -0.02 0.0 0.01 0.01 0.0 0.02 -0.07 -0.05 -0.06 -0.13 -0.09 -0.0 -0.11 -0.19 -0.08 -0.14 -0.27 -0.28 -0.74 -0.46 -2.16 -1.06 -0.68 -0.95 -0.2833333333333334
70.0 -0.71 0.12 0.09 0.01 0.06 0.13 0.02 0.0 0.07 0.06 0.01 -0.02 -0.06 0.03 -0.09 -0.0 -0.02 -0.02 -0.13 -0.05 -0.08 -0.27 -0.02 -0.16 -0.13 -0.01 -0.13 -0.04814814814814814
71.0 -0.11 0.06 0.05 0.01 0.03 0.04 0.02 0.0 0.09 0.02 0.08 0.01 -0.02 0.06 -0.04 0.01 0.03 -0.01 -0.12 -0.07 -0.01 -0.37 -0.26 -0.43 -0.47 -0.05 -0.15 -0.059259259259259255
72.0 -0.13 0.07 0.06 0.01 0.04 0.03 0.01 0.0 0.1 0.0 0.07 0.0 -0.0 0.05 -0.06 0.0 -0.0 -0.02 -0.22 -0.02 -0.05 -0.2 0.03 -0.05 -0.12 -0.33 -0.54 -0.04703703703703704
73.0 -0.52 0.25 0.23 0.1 0.18 0.12 0.03 0.01 0.1 0.03 0.06 -0.01 -0.06 0.01 -0.12 0.01 -0.02 -0.01 -0.06 -0.02 -0.03 -0.05 -0.03 -0.01 -0.03 -0.04 -0.01 0.004074074074074074
74.0 -0.04 0.06 0.19 -0.03 -0.01 -0.01 0.01 0.0 0.08 0.02 0.07 -0.0 -0.04 0.04 -0.06 0.01 0.04 0.0 -0.16 -0.01 -0.05 -0.15 0.02 -0.07 -0.17 0.06 -0.04 -0.008888888888888889
75.0 0.01 -0.01 -0.09 -0.03 -0.02 -0.0 0.01 0.0 0.05 0.02 0.13 -0.01 -0.01 0.1 -0.08 -0.0 0.01 -0.01 -0.12 -0.01 -0.03 -0.2 0.01 -0.06 -0.05 -0.05 -0.12 -0.020740740740740744
76.0 -0.13 0.04 0.05 0.01 0.02 0.01 0.01 0.01 0.08 0.0 0.09 0.0 -0.05 0.02 -0.16 -0.01 -0.07 -0.0 -0.18 -0.04 -0.12 -0.27 -0.17 -0.31 -0.31 -0.03 -0.13 -0.06074074074074075
77.0 -0.06 0.04 0.05 -0.29 0.05 -0.17 0.01 0.0 -0.02 -0.07 0.09 0.03 -0.13 0.1 0.01 0.01 0.06 -0.01 -0.01 -0.04 -0.1 -1.23 -0.71 -0.92 -0.77 -0.42 -0.85 -0.19814814814814813
78.0 -0.07 0.25 0.3 0.09 0.11 0.08 0.02 0.0 0.1 0.04 0.11 -0.01 -0.03 0.06 -0.04 0.0 -0.01 -0.06 -0.13 -0.01 -0.01 -0.18 -0.01 -0.13 -0.13 -0.06 -0.41 -0.004814814814814815
79.0 -0.08 0.1 0.08 0.05 0.08 0.06 0.02 0.0 0.11 0.01 0.08 0.01 -0.0 0.03 -0.08 0.02 -0.03 -0.01 -0.14 -0.03 -0.04 -0.25 0.01 -0.07 -0.04 -0.1 -0.35 -0.020740740740740744
80.0 -0.08 -0.04 -0.03 -0.08 -0.05 -0.02 0.03 0.01 0.07 0.03 0.05 0.03 -0.01 0.09 -0.1 -0.02 -0.03 -0.01 -0.02 -0.04 -0.09 -0.22 -0.13 -0.17 -0.18 -0.1 -0.12 -0.04555555555555556
81.0 -0.04 0.06 0.07 0.01 0.04 0.01 0.04 0.0 0.07 0.08 0.05 0.02 -0.0 0.08 -0.08 0.01 0.02 -0.17 -0.04 -0.04 -0.06 -0.24 -0.0 -0.07 -0.06 0.01 -0.09 -0.01185185185185185
82.0 -0.1 0.17 0.14 0.09 -0.0 0.05 0.01 0.0 0.07 0.0 0.08 0.0 -0.05 0.04 -0.07 0.0 -0.1 -0.02 -0.2 -0.11 -0.18 -0.38 -0.11 -0.24 -0.28 -0.02 -0.1 -0.04851851851851852
83.0 -0.05 0.04 -0.03 0.07 0.2 0.17 0.02 0.0 0.09 0.08 0.09 -0.05 -0.0 0.0 -0.03 -0.06 -0.08 -0.21 -0.06 -0.05 -0.03 -0.15 -0.05 -0.09 -0.07 -0.1 -0.14 -0.01814814814814815
84.0 -0.15 0.05 0.04 0.0 0.08 0.05 0.02 0.01 0.1 0.01 0.11 0.06 0.0 -0.17 -0.24 -0.07 -0.11 -0.09 -0.06 -0.33 -0.39 -0.66 -1.9 -2.47 -2.27 -1.11 -1.42 -0.4040740740740741
85.0 -0.22 0.08 0.05 0.01 0.15 0.14 0.02 0.01 0.09 0.02 0.11 -0.01 -0.03 0.06 -0.02 0.01 -0.01 -0.06 -0.16 -0.03 -0.06 -0.18 -0.0 -0.07 -0.05 -0.06 -0.08 -0.01074074074074074
86.0 -0.09 -0.08 -0.09 -0.02 -0.01 0.0 0.04 0.01 0.02 -0.03 0.06 0.03 0.0 0.05 -0.1 -0.1 0.02 -0.11 -0.05 -0.04 -0.01 -0.11 -0.04 -0.04 -0.03 -0.06 -0.09 -0.03222222222222222
87.0 -0.11 0.22 0.17 -0.01 0.04 0.01 0.02 0.0 0.09 0.07 0.1 -0.01 -0.04 0.04 -0.03 0.0 0.01 -0.04 -0.09 -0.03 -0.05 -0.19 -0.04 -0.35 -0.03 -0.22 -0.33 -0.029629629629629627
88.0 -0.22 0.01 -0.0 -0.01 0.02 0.02 0.02 0.02 -0.01 -0.01 0.0 -0.01 -0.01 -0.01 -0.05 -0.23 -0.05 -0.05 -0.37 -0.07 -0.07 -0.38 -0.07 -0.17 -0.13 -0.34 -0.49 -0.09851851851851852
89.0 -0.44 0.09 0.07 0.09 0.17 0.2 0.02 0.01 0.1 0.02 0.04 -0.04 -0.11 0.05 -0.03 0.01 -0.07 -0.07 -0.22 -0.09 -0.02 -0.72 -0.2 -0.5 -0.15 -0.24 -0.52 -0.09444444444444444
90.0 -0.39 0.03 0.0 -0.0 0.02 0.01 0.06 0.01 0.14 0.05 0.09 0.01 -0.03 0.05 -0.11 -0.07 -0.02 -0.61 -0.07 -0.11 -0.13 -1.14 -0.76 -0.76 -0.55 -0.83 -1.05 -0.22814814814814813
91.0 -0.92 0.1 0.07 0.02 0.08 0.07 0.01 0.0 0.07 0.02 0.13 0.04 0.01 0.01 -0.17 -0.01 -0.06 0.0 -0.15 -0.14 -0.07 -0.65 -1.41 -1.68 -1.59 -0.09 -1.41 -0.2859259259259259
92.0 -0.14 0.15 0.13 0.03 0.04 0.02 0.01 0.0 0.13 0.02 0.08 0.01 -0.02 0.05 -0.07 -0.0 -0.03 -0.01 -0.12 -0.12 -0.05 -0.37 0.05 -0.22 -0.02 -0.02 -0.16 -0.023333333333333338
93.0 -0.05 -0.06 -0.03 -0.09 -0.05 -0.06 0.02 0.01 0.01 -0.02 0.0 -0.0 -0.03 -0.01 -0.06 -0.01 -0.07 -0.05 -0.03 -0.11 -0.1 -0.3 -0.16 -0.1 -0.19 -0.08 -0.1 -0.0637037037037037
94.0 -0.08 -0.07 -0.1 0.02 0.06 0.11 0.08 0.07 0.05 -0.03 0.04 -0.09 -0.1 -0.14 -0.25 -0.17 -0.36 -0.4 -0.37 -0.45 -0.48 -1.33 -0.67 -1.76 -1.25 -0.56 -0.75 -0.3325925925925926
95.0 -0.59 0.04 0.05 -0.01 0.0 -0.01 -0.01 -0.01 0.05 0.02 0.05 -0.01 -0.0 0.06 -0.01 0.0 0.01 -0.0 -0.05 -0.03 -0.14 -0.21 -0.2 -0.27 -0.28 -0.07 -0.08 -0.06296296296296297
96.0 -0.04 0.15 0.15 0.03 0.1 0.03 0.02 -0.01 0.13 0.06 0.05 -0.0 -0.16 0.12 0.02 0.02 -0.03 -0.12 -0.1 -0.05 -0.04 -0.13 -0.04 -0.04 -0.06 -0.21 -0.16 -0.011481481481481483
97.0 -0.19 0.06 0.03 0.21 0.23 0.27 0.01 0.0 0.06 0.13 0.05 0.0 0.0 0.07 0.03 0.02 0.06 -0.01 -0.01 -0.0 0.0 -0.03 0.0 0.0 0.0 -0.02 -0.01 0.035555555555555556
98.0 -0.03 0.03 -0.02 0.02 0.18 0.08 0.02 0.0 0.06 0.0 -0.0 -0.01 -0.05 0.02 -0.03 0.0 -0.01 -0.06 -0.02 -0.07 -0.12 -0.26 -0.38 -0.36 -0.42 -0.15 -0.17 -0.06481481481481481
99.0 -0.11 0.11 0.13 -0.04 0.17 -0.02 -0.02 -0.03 0.11 0.05 -0.05 -0.09 -0.15 0.03 0.02 -0.03 -0.1 -0.27 -0.27 -0.18 -0.17 -0.46 -0.26 -0.23 -0.25 -0.27 -0.56 -0.10888888888888888
